Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
812.465,2382.402,14.398,0,0,14.203,0,0.195,0,0,2396.800,0,1569.937,0,0,582.232,-582.232,0,24027.920,21631.120,0,0,0,0,0,0,0,0,0,0,0,18652.331,1858.544,0,18652.331,20510.875,18652.331,21064.533,0,359.994,309.392,566.587,-2.400,29.869,0,0,0,0,0,0,0,0,0,0,62.276,78.033,10,60,0.111,0,0,0.066,0.000,0,0,0,0,1336.819,0,11.332,5,96,Radiative heating,,21.545,21.545,17.309,15.767,18.622,-2.400,0.200,185.140,0
1572.857,4594.452,14.482,0,0,14.203,0,0.279,0,0,4608.934,0,3021.595,0,0,590.884,-499.640,0,25475.014,20866.080,0,0,0,0,0,0,0,0,0,0,0,17596.480,1766.623,0,17596.480,19363.103,17596.480,19884.806,0,269.995,635.067,981.275,-2.200,30.039,0,0,0,0,0,0,0,0,0,0,60.599,75.473,10,60,0.111,0,0,0.050,0.000,0,0,0,0,1336.819,0,19.625,3,93,Radiative heating,,21.545,21.545,17.341,15.797,18.644,-2.200,1.000,138.855,0
812.465,2382.402,14.555,0,0,14.203,0,0.352,0,0,2396.957,0,1569.937,0,0,603.145,68.868,0,24783.645,22386.688,0,0,0,0,0,0,0,0,0,0,0,18469.760,1868.454,0,18469.760,20338.214,18469.760,20885.168,0,179.997,1009.593,1501.520,-2.000,30.303,0,0,0,0,0,0,0,0,0,0,62.023,77.646,10,60,0.111,0,0,0.033,0.000,0,0,0,0,1336.819,0,30.030,2,94,Radiative heating,,21.545,21.545,17.348,15.815,18.649,-2.000,1.000,92.570,0
812.465,2382.402,14.608,0,0,14.203,0,0.404,0,0,2397.010,0,1569.937,0,0,640.107,813.306,0,24907.410,22510.400,0,0,0,0,0,0,0,0,0,0,0,18130.286,1884.470,0,18130.286,20014.756,18130.286,20549.491,0,179.997,1335.269,1960.909,-1.300,31.006,0,0,0,0,0,0,0,0,0,0,61.547,76.919,10,60,0.111,0,0,0.033,0.000,0,0,0,0,1336.819,0,39.218,2,85,Radiative heating,,21.545,21.545,17.393,15.864,18.680,-1.300,0.400,92.570,0
812.465,2382.402,16.415,0,0,14.203,0,2.212,0,0,2398.817,0,1569.937,0,0,687.520,1173.504,0,24726.332,22327.514,0,0,0,0,0,0,0,0,0,0,0,17757.227,1905.484,0,17757.227,19662.711,17757.227,20184.089,0,179.997,1465.539,2143.425,-0.500,31.928,0,0,0,0,0,0,0,0,0,0,61.027,76.125,10,60,0.111,0,0,0.033,0.000,0,0,0,0,1336.819,0,42.869,2,81,Radiative heating,,21.545,21.545,17.452,15.936,18.721,-0.500,2.400,92.570,0
1572.857,4594.452,16.476,0,0,14.203,0,2.272,0,0,4610.927,0,3021.595,0,0,725.551,876.582,0,25602.117,20991.190,0,0,0,0,0,0,0,0,0,0,0,16444.359,1808.544,0,16444.359,18252.903,16444.359,18734.147,0,179.997,1546.958,2257.042,0.100,32.681,0,0,0,0,0,0,0,0,0,0,58.935,72.949,10,60,0.110,0,0,0.033,0.000,0,0,0,0,1336.819,0,45.141,2,81,Radiative heating,,21.545,21.545,17.534,16.034,18.778,0.100,5.800,92.570,0
1572.857,4594.452,14.608,0,0,14.203,0,0.404,0,0,4609.059,0,3021.595,0,0,762.084,-234.187,0,25070.745,20461.686,0,0,0,0,0,0,0,0,0,0,0,16207.026,1827.961,0,16207.026,18034.987,16207.026,18507.767,0,269.995,1335.269,1953.918,0.700,33.421,0,0,0,0,0,0,0,0,0,0,58.604,72.449,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,39.078,3,81,Radiative heating,,21.545,21.545,17.592,16.113,18.817,0.700,5.000,138.855,0
812.465,2382.402,14.577,0,0,14.203,0,0.374,0,0,2396.979,0,1569.937,0,0,772.934,-729.832,0,23669.397,21272.418,0,0,0,0,0,0,0,0,0,0,0,17145.491,1950.411,0,17145.491,19095.902,17145.491,19595.535,0,179.997,1139.863,1676.883,0.900,33.672,0,0,0,0,0,0,0,0,0,0,60.183,74.841,10,60,0.110,0,0,0.033,0.000,0,0,0,0,1336.819,0,33.538,2,81,Radiative heating,,21.545,21.545,17.610,16.152,18.830,0.900,2.200,92.570,0
812.465,2382.402,14.534,0,0,14.203,0,0.331,0,0,2396.937,0,1569.937,0,0,755.243,-755.243,0,23201.188,20804.251,0,0,0,0,0,0,0,0,0,0,0,17028.875,1945.496,0,17028.875,18974.371,17028.875,19470.347,0,179.997,895.607,1333.904,1.000,33.374,0,0,0,0,0,0,0,0,0,0,60.003,74.567,10,60,0.110,0,0,0.033,0.000,0,0,0,0,1336.819,0,26.678,2,64,Radiative heating,,21.545,21.545,17.636,16.189,18.848,1.000,3.100,92.570,0
812.465,2382.402,14.513,0,0,14.203,0,0.309,0,0,2396.915,0,1569.937,0,0,749.825,-749.825,0,22953.384,20556.469,0,0,0,0,0,0,0,0,0,0,0,16957.367,1929.010,0,16957.367,18886.378,16957.367,19380.528,0,179.997,781.621,1175.941,0.900,33.303,0,0,0,0,0,0,0,0,0,0,59.873,74.371,10,60,0.110,0,0,0.033,0.000,0,0,0,0,1336.819,0,23.519,2,66,Radiative heating,,21.545,21.545,17.657,16.221,18.862,0.900,7.000,92.570,0
1572.857,4594.452,14.439,0,0,14.203,0,0.236,0,0,4608.891,0,3021.595,0,0,713.976,-713.976,0,23472.754,18863.863,0,0,0,0,0,0,0,0,0,0,0,15890.373,1769.650,0,15890.373,17660.023,15890.373,18124.305,0,269.995,455.945,739.558,0.400,32.675,0,0,0,0,0,0,0,0,0,0,58.042,71.600,10,60,0.110,0,0,0.049,0.000,0,0,0,0,1336.819,0,14.791,3,66,Radiative heating,,21.545,21.545,17.691,16.265,18.886,0.400,2.900,138.855,0
1572.857,4594.452,14.525,0,0,14.203,0,0.322,0,0,4608.977,0,3021.595,0,0,708.955,-708.955,0,23836.184,19227.207,0,0,0,0,0,0,0,0,0,0,0,15752.213,1746.922,0,15752.213,17499.135,15752.213,17959.627,0,359.994,846.756,1267.581,0.300,32.618,0,0,0,0,0,0,0,0,0,0,57.799,71.234,10,60,0.110,0,0,0.066,0.000,0,0,0,0,1336.819,0,25.352,5,69,Radiative heating,,21.545,21.545,17.717,16.303,18.904,0.300,3.100,185.140,0
1572.857,4594.452,3.089,0,0,2.721,0,0.368,0,0,4597.541,0,3021.595,0,0,693.799,-693.799,0,24115.032,19517.491,0,0,0,0,0,0,0,0,0,0,0,15698.250,1726.487,0,15698.250,17424.738,15698.250,17884.147,0,359.994,1107.296,1633.344,0.100,32.367,0,0,0,0,0,0,0,0,0,0,57.688,71.066,10,60,0.110,0,0,0.066,0.000,0,0,0,0,1336.819,0,32.667,5,68,Radiative heating,,21.545,21.545,17.736,16.334,18.917,0.100,2.400,185.140,0
1572.857,4594.452,3.105,0,0,2.721,0,0.384,0,0,4597.557,0,3021.595,0,0,684.439,-684.439,0,24183.201,19585.644,0,0,0,0,0,0,0,0,0,0,0,15642.646,1713.262,0,15642.646,17355.908,15642.646,17813.939,0,359.994,1204.998,1771.705,0.000,32.214,0,0,0,0,0,0,0,0,0,0,57.584,70.910,10,60,0.110,0,0,0.066,0.000,0,0,0,0,1336.819,0,35.434,5,67,Radiative heating,,21.545,21.545,17.752,16.359,18.928,0.000,4.100,185.140,0
812.465,2382.402,14.478,0,0,14.203,0,0.275,0,0,2396.881,0,1569.937,0,0,674.364,-674.364,0,22321.152,19924.271,0,0,0,0,0,0,0,0,0,0,0,16669.434,1810.753,0,16669.434,18480.187,16669.434,18968.817,0,359.994,618.783,955.454,-0.200,32.045,0,0,0,0,0,0,0,0,0,0,59.277,73.466,10,60,0.110,0,0,0.066,0.000,0,0,0,0,1336.819,0,19.109,5,70,Radiative heating,,21.545,21.545,17.736,16.352,18.917,-0.200,3.700,185.140,0
812.465,2382.402,14.467,0,0,14.203,0,0.264,0,0,2396.870,0,1569.937,0,0,667.693,-667.693,0,22236.883,19840.013,0,0,0,0,0,0,0,0,0,0,0,16659.164,1802.250,0,16659.164,18461.414,16659.164,18950.011,0,449.992,569.932,890.003,-0.300,31.906,0,0,0,0,0,0,0,0,0,0,59.249,73.425,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,17.800,6,70,Radiative heating,,21.545,21.545,17.731,16.345,18.913,-0.300,4.500,231.425,0
812.465,2382.402,14.456,0,0,14.203,0,0.253,0,0,2396.858,0,1569.937,0,0,664.175,-664.175,0,22211.906,19815.048,0,0,0,0,0,0,0,0,0,0,0,16700.241,1799.348,0,16700.241,18499.589,16700.241,18989.661,0,449.992,521.080,825.388,-0.400,31.835,0,0,0,0,0,0,0,0,0,0,59.307,73.512,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,16.508,6,72,Radiative heating,,21.545,21.545,17.723,16.336,18.908,-0.400,5.800,231.425,0
204.151,612.763,14.393,0,0,14.203,0,0.190,0,0,627.156,0,408.612,0,0,659.113,-659.113,0,21178.009,20550.854,0,0,0,0,0,0,0,0,0,0,0,17605.514,1881.585,0,17605.514,19487.099,17605.514,20004.310,0,449.992,293.108,546.544,-0.600,31.734,0,0,0,0,0,0,0,0,0,0,60.770,75.734,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,10.931,6,78,Radiative heating,,21.545,21.545,17.691,16.303,18.886,-0.600,4.500,231.425,0
204.151,612.763,14.330,0,0,14.203,0,0.127,0,0,627.093,0,408.612,0,0,644.421,-644.421,0,21202.068,20574.975,0,0,0,0,0,0,0,0,0,0,0,17732.590,1880.002,0,17732.590,19612.593,17732.590,20134.120,0,449.992,132.081,440.855,-0.800,31.429,0,0,0,0,0,0,0,0,0,0,60.955,76.017,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,8.817,6,76,Radiative heating,,21.545,21.545,17.665,16.268,18.868,-0.800,7.000,231.425,0
204.151,612.763,14.293,0,0,14.203,0,0.090,0,0,627.056,0,408.612,0,0,639.084,-639.084,0,21416.539,20789.483,0,0,0,0,0,0,0,0,0,0,0,17841.479,1884.009,0,17841.479,19725.489,17841.479,20250.514,0,449.992,66.041,538.969,-0.900,31.303,0,0,0,0,0,0,0,0,0,0,61.122,76.270,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,10.779,6,76,Radiative heating,,21.545,21.545,17.641,16.235,18.851,-0.900,2.000,231.425,0
204.151,612.763,14.248,0,0,14.203,0,0.045,0,0,627.011,0,408.612,0,0,639.484,-639.484,0,21702.846,21075.835,0,0,0,0,0,0,0,0,0,0,0,17948.843,1887.824,0,17948.843,19836.667,17948.843,20365.150,0,449.992,16.510,710.685,-1.000,31.287,0,0,0,0,0,0,0,0,0,0,61.285,76.519,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.214,6,81,Radiative heating,,21.545,21.545,17.617,16.202,18.835,-1.000,0.800,231.425,0
204.151,612.763,14.248,0,0,14.203,0,0.045,0,0,627.011,0,408.612,0,0,631.130,-631.130,0,21813.805,21186.794,0,0,0,0,0,0,0,0,0,0,0,18052.675,1891.239,0,18052.675,19943.914,18052.675,20475.754,0,449.992,16.510,711.040,-1.100,31.107,0,0,0,0,0,0,0,0,0,0,61.442,76.759,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.221,6,78,Radiative heating,,21.545,21.545,17.594,16.171,18.819,-1.100,0.900,231.425,0
204.151,612.763,14.267,0,0,14.203,0,0.064,0,0,627.030,0,408.612,0,0,630.903,-630.903,0,21928.252,21301.223,0,0,0,0,0,0,0,0,0,0,0,18132.573,1899.609,0,18132.573,20032.182,18132.573,20566.377,0,449.992,33.020,734.846,-1.100,31.080,0,0,0,0,0,0,0,0,0,0,61.571,76.956,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.697,6,77,Radiative heating,,21.545,21.545,17.575,16.142,18.806,-1.100,2.000,231.425,0
204.151,612.763,14.480,0,0,14.203,0,0.277,0,0,627.243,0,408.612,0,0,628.167,-628.167,0,22263.078,21635.834,0,0,0,0,0,0,0,0,0,0,0,18227.536,1902.038,0,18227.536,20129.574,18227.536,20666.871,0,449.992,627.386,968.963,-1.200,31.009,0,0,0,0,0,0,0,0,0,0,61.714,77.173,10,60,0.111,0,0,0.082,0.000,0,0,0,0,1336.819,0,19.379,6,79,Radiative heating,,21.545,21.545,17.554,16.114,18.791,-1.200,1.600,231.425,0
812.465,2382.402,16.539,0,0,14.203,0,2.336,0,0,2398.941,0,1569.937,0,0,631.442,-631.442,0,24641.348,22242.407,0,0,0,0,0,0,0,0,0,0,0,17511.603,1827.331,0,17511.603,19338.934,17511.603,19855.128,0,359.994,1634.505,2387.279,-1.200,31.050,0,0,0,0,0,0,0,0,0,0,60.556,75.409,10,60,0.111,0,0,0.066,0.000,0,0,0,0,1336.819,0,47.746,5,81,Radiative heating,,21.545,21.545,17.556,16.107,18.793,-1.200,2.900,185.140,0
1624.930,4764.805,16.386,0,0,14.203,0,2.183,0,0,4781.191,0,3139.875,0,0,631.314,-590.749,0,25475.699,20694.508,0,0,0,0,0,0,0,0,0,0,0,16407.185,1712.085,0,16407.185,18119.270,16407.185,18602.908,0,339.175,1427.310,2091.600,-1.200,31.050,0,0,0,0,0,0,0,0,0,0,58.744,72.659,10,60,0.111,0,0,0.062,0.000,0,0,0,0,1336.819,0,41.832,4,81,Radiative heating,,21.545,21.545,17.582,16.130,18.810,-1.200,2.200,174.433,0
968.684,2893.462,14.603,0,0,14.203,0,0.399,0,0,2908.064,0,1924.778,0,0,695.677,-262.120,0,24103.854,21195.790,0,0,0,0,0,0,0,0,0,0,0,16941.181,1847.847,0,16941.181,18789.027,16941.181,19285.351,0,318.356,1302.666,1910.439,-0.100,32.266,0,0,0,0,0,0,0,0,0,0,59.736,74.162,10,60,0.110,0,0,0.058,0.000,0,0,0,0,1336.819,0,38.209,4,74,Radiative heating,,21.545,21.545,17.609,16.161,18.830,-0.100,2.700,163.726,0
1176.976,3574.874,14.578,0,0,14.203,0,0.375,0,0,3589.451,0,2397.898,0,0,739.806,303.634,0,23710.199,20120.748,0,0,0,0,0,0,0,0,0,0,0,16111.990,1856.755,0,16111.990,17968.745,16111.990,18437.532,0,387.535,1145.001,1683.216,1.200,33.096,0,0,0,0,0,0,0,0,0,0,58.502,72.294,10,60,0.110,0,0,0.070,0.000,0,0,0,0,1336.819,0,33.664,5,63,Radiative heating,,21.545,21.545,17.685,16.243,18.882,1.200,3.400,199.304,0
1176.976,3574.874,3.099,0,0,2.721,0,0.378,0,0,3577.973,0,2397.898,0,0,820.762,533.195,0,23168.700,19590.727,0,0,0,0,0,0,0,0,0,0,0,15531.637,1897.125,0,15531.637,17428.762,15531.637,17877.770,0,456.714,1168.948,1712.957,2.500,34.611,0,0,0,0,0,0,0,0,0,0,57.678,71.052,10,60,0.109,0,0,0.082,0.000,0,0,0,0,1336.819,0,34.259,6,59,Radiative heating,,21.545,21.545,17.776,16.353,18.945,2.500,3.100,234.882,0
1729.076,5105.511,3.091,0,0,2.721,0,0.370,0,0,5108.602,0,3376.435,0,0,921.744,193.805,0,23193.796,18085.194,0,0,0,0,0,0,0,0,0,0,0,14147.978,1893.985,0,14147.978,16041.963,14147.978,16447.587,0,456.714,1119.418,1637.607,4.400,36.446,0,0,0,0,0,0,0,0,0,0,55.541,67.844,10,60,0.109,0,0,0.082,0.000,0,0,0,0,1336.819,0,32.752,6,54,Radiative heating,,21.545,21.545,17.909,16.508,19.036,4.400,6.300,234.882,0
1624.930,4764.805,3.110,0,0,2.721,0,0.389,0,0,4767.915,0,3139.875,0,0,984.179,-638.394,0,22813.173,18045.258,0,0,0,0,0,0,0,0,0,0,0,13907.935,1940.263,0,13907.935,15848.198,13907.935,16245.736,0,408.354,1236.625,1799.522,5.200,37.630,0,0,0,0,0,0,0,0,0,0,55.235,67.387,10,60,0.108,0,0,0.073,0.000,0,0,0,0,1336.819,0,35.990,5,52,Radiative heating,,21.545,21.545,18.006,16.644,19.103,5.200,5.400,210.011,0
968.684,2893.462,3.109,0,0,2.721,0,0.388,0,0,2896.570,0,1924.778,0,0,1003.637,-983.583,0,21622.797,18726.227,0,0,0,0,0,0,0,0,0,0,0,14484.212,2042.160,0,14484.212,16526.372,14484.212,16940.092,0,387.535,1227.552,1786.135,5.400,38.050,0,0,0,0,0,0,0,0,0,0,56.282,68.954,10,60,0.108,0,0,0.069,0.000,0,0,0,0,1336.819,0,35.723,5,50,Radiative heating,,21.545,21.545,18.067,16.742,19.146,5.400,2.700,199.304,0
1176.976,3574.874,3.063,0,0,2.721,0,0.342,0,0,3577.937,0,2397.898,0,0,952.505,-952.505,0,21401.719,17823.783,0,0,0,0,0,0,0,0,0,0,0,14129.261,1881.972,0,14129.261,16011.233,14129.261,16416.482,0,456.714,954.316,1407.301,4.300,37.258,0,0,0,0,0,0,0,0,0,0,55.494,67.774,10,60,0.109,0,0,0.082,0.000,0,0,0,0,1336.819,0,28.146,6,56,Radiative heating,,21.545,21.545,18.109,16.815,19.174,4.300,2.400,234.882,0
1176.976,3574.874,3.051,0,0,2.721,0,0.330,0,0,3577.925,0,2397.898,0,0,880.292,-880.292,0,21259.790,17681.866,0,0,0,0,0,0,0,0,0,0,0,14160.137,1795.821,0,14160.137,15955.959,14160.137,16363.817,0,456.714,888.276,1318.049,3.300,36.070,0,0,0,0,0,0,0,0,0,0,55.414,67.655,10,60,0.109,0,0,0.082,0.000,0,0,0,0,1336.819,0,26.361,6,58,Radiative heating,,21.545,21.545,18.128,16.858,19.187,3.300,1.700,234.882,0
1624.930,4764.805,3.022,0,0,2.721,0,0.301,0,0,4767.827,0,3139.875,0,0,826.058,-826.058,0,21620.059,16852.232,0,0,0,0,0,0,0,0,0,0,0,13670.258,1669.765,0,13670.258,15340.023,13670.258,15735.220,0,408.354,741.321,1117.012,2.500,35.147,0,0,0,0,0,0,0,0,0,0,54.457,66.227,10,60,0.109,0,0,0.074,0.000,0,0,0,0,1336.819,0,22.340,5,61,Radiative heating,,21.545,21.545,18.148,16.893,19.201,2.500,1.400,210.011,0
1572.857,4594.452,3.073,0,0,2.721,0,0.353,0,0,4597.525,0,3021.595,0,0,784.447,-784.447,0,21931.279,17333.754,0,0,0,0,0,0,0,0,0,0,0,13802.113,1633.176,0,13802.113,15435.289,13802.113,15835.654,0,429.173,1014.556,1498.100,1.800,34.433,0,0,0,0,0,0,0,0,0,0,54.610,66.456,10,60,0.110,0,0,0.078,0.000,0,0,0,0,1336.819,0,29.962,6,66,Radiative heating,,21.545,21.545,18.149,16.907,19.202,1.800,2.700,220.718,0
1572.857,4594.452,3.118,0,0,2.721,0,0.397,0,0,4597.570,0,3021.595,0,0,778.078,-778.078,0,22338.155,17740.586,0,0,0,0,0,0,0,0,0,0,0,13827.175,1628.869,0,13827.175,15456.044,13827.175,15857.336,0,359.994,1287.792,1883.250,1.700,34.321,0,0,0,0,0,0,0,0,0,0,54.643,66.505,10,60,0.110,0,0,0.065,0.000,0,0,0,0,1336.819,0,37.665,5,67,Radiative heating,,21.545,21.545,18.154,16.916,19.205,1.700,2.400,185.140,0
1572.857,4594.452,3.121,0,0,2.721,0,0.400,0,0,4597.572,0,3021.595,0,0,776.128,-776.128,0,22353.411,17755.839,0,0,0,0,0,0,0,0,0,0,0,13825.925,1621.513,0,13825.925,15447.438,13825.925,15848.895,0,359.994,1304.302,1906.944,1.600,34.291,0,0,0,0,0,0,0,0,0,0,54.630,66.486,10,60,0.110,0,0,0.065,0.000,0,0,0,0,1336.819,0,38.139,5,70,Radiative heating,,21.545,21.545,18.157,16.922,19.208,1.600,4.100,185.140,0
812.465,2382.402,3.072,0,0,2.721,0,0.351,0,0,2385.475,0,1569.937,0,0,763.533,-763.533,0,20921.038,18535.564,0,0,0,0,0,0,0,0,0,0,0,14877.678,1737.175,0,14877.678,16614.853,14877.678,17047.067,0,359.994,1007.119,1488.497,1.500,34.070,0,0,0,0,0,0,0,0,0,0,56.443,69.195,10,60,0.110,0,0,0.065,0.000,0,0,0,0,1336.819,0,29.770,5,67,Radiative heating,,21.545,21.545,18.132,16.900,19.190,1.500,2.900,185.140,0
812.465,2382.402,3.023,0,0,2.721,0,0.302,0,0,2385.425,0,1569.937,0,0,762.521,-762.521,0,20579.252,18193.827,0,0,0,0,0,0,0,0,0,0,0,14906.114,1732.860,0,14906.114,16638.974,14906.114,17072.232,0,449.992,742.957,1121.595,1.400,34.027,0,0,0,0,0,0,0,0,0,0,56.480,69.251,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,22.432,6,70,Radiative heating,,21.545,21.545,18.117,16.879,19.180,1.400,2.200,231.425,0
812.465,2382.402,2.946,0,0,2.721,0,0.225,0,0,2385.348,0,1569.937,0,0,760.184,-760.184,0,20220.661,17835.313,0,0,0,0,0,0,0,0,0,0,0,14981.834,1734.056,0,14981.834,16715.890,14981.834,17151.571,0,449.992,412.754,683.742,1.300,33.969,0,0,0,0,0,0,0,0,0,0,56.599,69.429,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,13.675,6,72,Radiative heating,,21.545,21.545,18.101,16.858,19.169,1.300,4.100,231.425,0
204.151,612.763,14.399,0,0,14.203,0,0.196,0,0,627.162,0,408.612,0,0,748.724,-748.724,0,19381.976,18754.813,0,0,0,0,0,0,0,0,0,0,0,15894.156,1831.651,0,15894.156,17725.808,15894.156,18188.257,0,449.992,313.693,566.557,1.200,33.748,0,0,0,0,0,0,0,0,0,0,58.136,71.741,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,11.331,6,69,Radiative heating,,21.545,21.545,18.064,16.816,19.143,1.200,2.900,231.425,0
204.151,612.763,14.330,0,0,14.203,0,0.127,0,0,627.093,0,408.612,0,0,733.682,-733.682,0,19427.035,18799.941,0,0,0,0,0,0,0,0,0,0,0,16065.842,1827.594,0,16065.842,17893.435,16065.842,18361.606,0,449.992,132.081,438.336,0.900,33.440,0,0,0,0,0,0,0,0,0,0,58.390,72.126,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,8.767,6,71,Radiative heating,,21.545,21.545,18.030,16.771,19.120,0.900,1.700,231.425,0
204.151,612.763,14.293,0,0,14.203,0,0.090,0,0,627.056,0,408.612,0,0,718.543,-718.543,0,19705.818,19078.762,0,0,0,0,0,0,0,0,0,0,0,16244.636,1824.437,0,16244.636,18069.074,16244.636,18543.202,0,449.992,66.041,535.560,0.600,33.131,0,0,0,0,0,0,0,0,0,0,58.656,72.527,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,10.711,6,74,Radiative heating,,21.545,21.545,17.994,16.724,19.095,0.600,1.700,231.425,0
204.151,612.763,14.248,0,0,14.203,0,0.045,0,0,627.011,0,408.612,0,0,700.273,-700.273,0,20103.163,19476.152,0,0,0,0,0,0,0,0,0,0,0,16475.278,1811.945,0,16475.278,18287.222,16475.278,18769.372,0,449.992,16.510,706.781,0.100,32.763,0,0,0,0,0,0,0,0,0,0,58.986,73.027,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.136,6,85,Radiative heating,,21.545,21.545,17.951,16.669,19.065,0.100,1.000,231.425,0
204.151,612.763,14.248,0,0,14.203,0,0.045,0,0,627.011,0,408.612,0,0,709.501,-709.501,0,20241.463,19614.451,0,0,0,0,0,0,0,0,0,0,0,16590.541,1832.225,0,16590.541,18422.766,16590.541,18908.026,0,449.992,16.510,706.426,0.200,32.888,0,0,0,0,0,0,0,0,0,0,59.188,73.332,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.129,6,85,Radiative heating,,21.545,21.545,17.920,16.623,19.044,0.200,0.500,231.425,0
204.151,612.763,14.267,0,0,14.203,0,0.064,0,0,627.030,0,408.612,0,0,697.458,-697.458,0,20435.872,19808.843,0,0,0,0,0,0,0,0,0,0,0,16752.587,1834.828,0,16752.587,18587.415,16752.587,19077.946,0,449.992,33.020,730.897,0.000,32.637,0,0,0,0,0,0,0,0,0,0,59.435,73.706,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,14.618,6,85,Radiative heating,,21.545,21.545,17.885,16.576,19.020,0.000,0.400,231.425,0
204.151,612.763,14.480,0,0,14.203,0,0.277,0,0,627.243,0,408.612,0,0,686.383,-686.383,0,20842.471,20215.228,0,0,0,0,0,0,0,0,0,0,0,16914.901,1837.417,0,16914.901,18752.318,16914.901,19248.143,0,449.992,627.386,967.085,-0.200,32.400,0,0,0,0,0,0,0,0,0,0,59.682,74.080,10,60,0.110,0,0,0.082,0.000,0,0,0,0,1336.819,0,19.342,6,85,Radiative heating,,21.545,21.545,17.851,16.529,18.996,-0.200,0.700,231.425,0
812.465,2382.402,16.539,0,0,14.203,0,2.336,0,0,2398.941,0,1569.937,0,0,683.650,-683.650,0,23287.474,20888.533,0,0,0,0,0,0,0,0,0,0,0,16267.988,1759.931,0,16267.988,18027.919,16267.988,18505.043,0,359.994,1634.505,2383.490,-0.300,32.315,0,0,0,0,0,0,0,0,0,0,58.600,72.443,10,60,0.111,0,0,0.066,0.000,0,0,0,0,1336.819,0,47.670,5,88,Radiative heating,,21.545,21.545,17.839,16.503,18.988,-0.300,0.400,185.140,0
1624.930,4764.805,4.904,0,0,2.721,0,2.183,0,0,4769.708,0,3139.875,0,0,678.210,-674.994,0,24188.161,19418.453,0,0,0,0,0,0,0,0,0,0,0,15240.517,1642.072,0,15240.517,16882.588,15240.517,17329.824,0,339.175,1427.310,2088.629,-0.400,32.203,0,0,0,0,0,0,0,0,0,0,56.865,69.829,10,60,0.111,0,0,0.062,0.000,0,0,0,0,1336.819,0,41.773,4,88,Radiative heating,,21.545,21.545,17.849,16.505,18.995,-0.400,1.100,174.433,0
968.684,2893.462,14.603,0,0,14.203,0,0.399,0,0,2908.064,0,1924.778,0,0,683.015,-577.644,0,23130.275,20222.211,0,0,0,0,0,0,0,0,0,0,0,16097.480,1741.485,0,16097.480,17838.965,16097.480,18311.088,0,318.356,1302.666,1911.123,-0.300,32.301,0,0,0,0,0,0,0,0,0,0,58.316,72.014,10,60,0.111,0,0,0.058,0.000,0,0,0,0,1336.819,0,38.222,4,87,Radiative heating,,21.545,21.545,17.832,16.490,18.983,-0.300,2.700,163.726,0
