SCRIPT,LOCATOR_METHOD,WORKSHEET,VARIABLE,DESCRIPTION,UNIT,VALUES,TYPE,COLOR,FILE_NAME
-,get_database_conversion_systems,Pump,e,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:Pump
-,get_database_conversion_systems,Pump,IR_%,interest rate charged on the loan for the capital cost,[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:Pump
-,get_database_conversion_systems,Pump,LT_yr,lifetime of this technology,year,depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:Pump
-,get_database_conversion_systems,Pump,O&M_%,operation and maintanence cost factor (fraction of the investment cost),[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:Pump
-,get_database_conversion_systems,Pump,unit,unit of the min/max capacity,TODO,depends on the source,string,black,inputs/technology/systems/conversion_systems.xls:Pump
-,get_database_conversion_systems,PV,a,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,assumption,items made by assumptions in this technology,[-],depends on the data availability,string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,b,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,c,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,cap_max,maximum capacity ,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,cap_min,minimum capacity,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,code,identifier of each unique equipment,[-],an unique code for each equipment in this worksheet,string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,currency,currency-year information of the investment cost function,[currency-year],"should be unified to the same currency-year, e.g., USD-2015",string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,d,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,Description,Describes the source of the benchmark standards.,[-],[-],string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,e,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,IR_%,interest rate charged on the loan for the capital cost,[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,LT_yr,lifetime of this technology,year,depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,misc_losses,"losses from cabling, resistances etc...",[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,module_length_m,lengh of the PV module,[m],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,O&M_%,operation and maintanence cost factor (fraction of the investment cost),[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_a0,"parameters for air mass modifier, f(x) = a0 + a1*x + a2*x**2  + a3*x**3 + a4*x**4, x is the relative air mass",[-],TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_a1,"parameters for air mass modifier, f(x) = a0 + a1*x + a2*x**2  + a3*x**3 + a4*x**4, x is the relative air mass",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_a2,"parameters for air mass modifier, f(x) = a0 + a1*x + a2*x**2  + a3*x**3 + a4*x**4, x is the relative air mass",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_a3,"parameters for air mass modifier, f(x) = a0 + a1*x + a2*x**2  + a3*x**3 + a4*x**4, x is the relative air mass",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_a4,"parameters for air mass modifier, f(x) = a0 + a1*x + a2*x**2  + a3*x**3 + a4*x**4, x is the relative air mass",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_Bref,cell maximum power temperature coefficient,[1/C],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_n,nominal efficiency,[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_noct,nominal operating cell temperature,[C],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,PV_th,glazing thickness,[m],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,type,redundant,TODO,TODO,string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PV,unit,unit of the min/max capacity,TODO,depends on the source,string,black,inputs/technology/systems/conversion_systems.xls:PV
-,get_database_conversion_systems,PVT,a,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,assumption,items made by assumptions in this technology,[-],depends on the data availability,string,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,b,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,c,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,cap_max,maximum capacity ,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,cap_min,minimum capacity,[W],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,code,identifier of each unique equipment,[-],an unique code for each equipment in this worksheet,string,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,currency,currency-year information of the investment cost function,[currency-year],"should be unified to the same currency-year, e.g., USD-2015",string,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,d,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,Description,Describes the type of photovoltaic thermal technology,[-],[-],string,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,e,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,IR_%,interest rate charged on the loan for the capital cost,[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,LT_yr,lifetime of this technology,year,depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,O&M_%,operation and maintanence cost factor (fraction of the investment cost),[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,PVT,unit,unit of the min/max capacity,TODO,depends on the source,string,black,inputs/technology/systems/conversion_systems.xls:PVT
-,get_database_conversion_systems,SC,a,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,aperture_area_ratio,ratio of aperture area to panel area,[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,assumption,items made by assumptions in this technology,[-],depends on the data availability,string,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,b,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,c,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,C_eff,thermal capacity of module ,[J/M2k],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,c1,collector heat loss coefficient at zero temperature difference and wind speed,[W/M2k],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,c2,ctemperature difference dependency of the heat loss coefficient,[W/m2K2],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,cap_max,maximum capacity ,[m2],TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,cap_min,minimum capacity,[m2],TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,code,identifier of each unique equipment,[-],an unique code for each equipment in this worksheet,string,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,Cp_fluid,heat capacity of the heat transfer fluid,[J/kgK],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,currency,currency-year information of the investment cost function,[currency-year],"should be unified to the same currency-year, e.g., USD-2015",string,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,d,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,Description,Describes the type of solar collector,[-],[-],string,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,dP1,pressure drop at zero flow rate,[Pa/m2],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,dP2,pressure drop at nominal flow rate (mB0),[Pa/m2],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,dP3,pressure drop at maximum flow rate (mB_max),[Pa/m2],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,dP4,pressure drop at minimum flow rate (mB_min),[Pa/m2],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,e,"investment cost function, f(x) = a + b*x^c + d*ln(x) + e*x*ln*(x)   ",TODO,TODO,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,IAM_d,incident angle modifier for diffuse radiation,[-],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,IR_%,interest rate charged on the loan for the capital cost,[-],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,LT_yr,lifetime of this technology,year,depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,mB_max_r,maximum flow rate per aperture area,[kg/m2/hr],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,mB_min_r,minimum flow rate per aperture area,[kg/m2/hr],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,mB0_r,nominal flow rate per aperture area,[kg/m2/hr],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,module_area_m2,module area of a solar collector,[m2],depends on the source,float,black,inputs/technology/systems/conversion_systems.xls:SC
-,get_database_conversion_systems,SC,module_length_m,lengh of a solar collector module,[m],depends on the source,long,black,inputs/technology/systems/conversion_systems.xls:SC
