ID,UUID,name,ID_recycling,recycling_method,density,unit,UBP_total,UBP_production,UBP_recycling,overall_energy_total,overall_energy_production,overall_energy_production_in_process,overall_energy_prodution_in_material,overall_recycling,renewable_energy_total,renewable_energy_production,renewable_energy_production_in_process,renewable_energy_prodution_in_material,renewable_recycling,unrenewable_energy_total,unrenewable_energy_production,unrenewable_energy_production_in_process,unrenewable_energy_prodution_in_material,unrenewable_recycling,GHG_emission_total,GHG_emission_production,GHG_emission_recycling,biogenic_carbon_in_product,,
11.001,D5660BDD-EC47-4D6A-B3C1-3EA06F77EA89,"2K-Fliessbelag Industrie (Epoxidharz), 2.25 mm",91.002,"Entsorgung, 2K-Fliessbelag Industrie",4.55,m2,"41,700","33,500","8,240",66.6,64.3,55.2,9.12,2.34,1.55,1.47,1.47,0,0.0816,65.1,62.8,53.7,9.12,2.26,18.4,11.1,7.24,0,"Revêtement coulé à 2 comp., industrie (résine époxy), 2,25 mm","Élimination, revêtement coulé à 2 comp. industrie"
11.002,4E8C7D2C-2FC7-4E38-AB39-049E58E9CFCC,"2K-Fliessbelag Wohnen/Verwaltung (Epoxidharz, PU), 2 mm",91.003,"Entsorgung, 2K-Fliessbelag Wohnen",3.6,m2,"25,800","21,300","4,540",64,62.5,60.2,2.31,1.51,2.07,2.01,2.01,0,0.0613,62,60.5,58.2,2.31,1.45,13.9,10,3.87,0,"Revêtement coulé à 2 comp., habitation/admin. (résine époxy PU), 2 mm","Élimination, revêtement coulé à 2 comp. Habitation"
11.003,2F71DB77-CF3D-49DC-8DCA-C25203ED860B,"Gummigranulat versiegelt, 7.5 mm",91.004,"Entsorgung, Bodenbelag organisch, Gummigranulat",8.25,m2,"38,800","25,400","13,400",115,112,94.1,18.1,2.87,2.56,2.41,2.41,0,0.14,113,110,91.7,18.1,2.73,26.8,14.9,11.9,0,"Caoutchouc granulé, vitrifié, 7,5 mm","Élimination, revêtement organique, granulés de caoutchouc"
11.004,B0C749DA-292B-417D-8E38-65766E052FBC,"Gussasphalt, 27.5 mm",91.001,"Entsorgung, Asphalt, 0.1% Wasser, in Reaktordeponie",63.3,m2,"33,700","24,600","9,070",129,124,65.4,58.2,5.56,3.44,3.28,3.28,0,0.155,126,120,62.1,58.2,5.4,15.9,14.7,1.22,0,"Asphalte coulé, 27,5 mm","Élimination, asphalte, 0,1 % d'eau, dans une décharge bioactive"
11.005,FC78B567-FFF2-432F-98A2-07A1420AA8BD,"Hartbeton einschichtig, 27.5 mm",91.005,"Entsorgung, Bodenbelag, Hartbeton einschichtig",57.8,m2,"26,600","24,100","2,460",48.9,45.7,45.7,0,3.17,2.32,2.19,2.19,0,0.127,46.6,43.5,43.5,0,3.04,16.4,15.7,0.733,0,"Béton dur, 1 couche, 27,5 mm","Élimination, revêtement, béton dur, 1 couche"
11.006,160EF365-BB74-41C8-AF40-5256811D83C3,"Hartbeton zweischichtig, 35 mm",91.006,"Entsorgung, Bodenbelag, Hartbeton zweischichtig",73.5,m2,"27,200","24,100","3,120",44.1,40.1,40.1,0,4.03,2.35,2.19,2.19,0,0.162,41.8,37.9,37.9,0,3.87,16.4,15.4,0.932,0,"Béton dur, 2 couches, 35 mm","Élimination, revêtement, béton dur, 2 couches"
11.007,63EE2517-0078-4246-B833-08D253528653,"Kautschuk, 2 mm",91.007,"Entsorgung, Bodenbelag, Kautschuk",3.36,m2,"24,200","20,400","3,750",70.7,69.7,62.4,7.3,0.991,9.91,9.85,9.85,0,0.0665,60.8,59.8,52.5,7.3,0.925,14.1,11,3.19,0,"Caoutchouc, 2 mm","Élimination, revêtement, caoutchouc"
11.008,414EEBBE-85C4-4869-A411-29C0097ADA38,"Keramik-/Steinzeugplatte, 9 mm",91.152,"Entsorgung, Keramikziegel",18,m2,"86,800","73,100","13,800",87.6,69.8,69.8,0,17.8,4.49,3.77,3.77,0,0.715,83.1,66,66,0,17,18.2,14,4.11,0,"Dalle en céramique/grès, 9 mm","Élimination, tuiles en céramique"
11.009,09B8473A-DDB4-42D4-977E-C9CA914B54AC,"Kork Fertigparkett, 10.5 mm",91.008,"Entsorgung, Korkparkett",7.8,m2,"15,500","13,400",2130,84.3,82.9,45.9,37,1.46,39.2,39.1,7.79,31.3,0.1,45.2,43.8,38.1,5.72,1.36,9.07,7.77,1.3,2.73,"Parquet préfabriqué en liège, 10,5 mm","Élimination, parquet en liège"
11.010,BF645614-152F-4820-8AA9-45B474C60CE2,"Kork PVC-beschichtet, 3.2 mm",91.009,"Entsorgung, Bodenbelag, Kork PVC-beschichtet",2.7,m2,"12,000","7,890","4,060",43.1,41.6,31.5,10.1,1.53,8.39,8.29,2.6,5.69,0.0971,34.7,33.3,28.9,4.37,1.43,8.28,4.75,3.52,0.604,"Parquet en liège, revêtement PVC, 3,2 mm ","Élimination, revêtement, liège, revêtement PVC"
11.011,32D89BCF-BBDA-4EC1-B2B8-E4EE731B5D82,"Korkparkett geölt/versiegelt, 5.3 mm",91.008,"Entsorgung, Korkparkett",2.7,m2,5970,3830,2130,24.4,23,15.5,7.48,1.46,12.3,12.2,4.75,7.48,0.1,12.1,10.7,10.7,0,1.36,3.26,1.96,1.3,0.921,"Parquet en liège, huilé et vitrifié, 5,3 mm ","Élimination, parquet en liège"
11.012,D6E43E7F-94A3-46BC-8327-A37DC2283E3A,"Kunststeinplatte zementgebunden, 10 mm",91.153,"Entsorgung, Kunststeinziegel",21.5,m2,25700,6100,19600,32.1,6.8,6.8,0,25.3,1.78,0.762,0.762,0,1.02,30.4,6.04,6.04,0,24.3,10.4,4.51,5.86,0,"Dalle en pierre artificielle, liée au ciment, 10 mm","Élimination, tuiles en pierre artificielle"
11.013,927E7BE7-E17F-4B77-B6A5-F1E755ED4C9D,"Laminat, 8.5 mm",91.011,"Entsorgung, Laminat, 5% Bindemittel",8.5,m2,16600,13600,2970,81,79.5,31,48.5,1.56,38.3,38.2,2.77,35.4,0.108,42.7,41.3,28.2,13.1,1.45,10.4,8.1,2.3,2.42,"Stratifiés, 8,5 mm","Élimination, revêtement, stratifiés, agent liant 5 %"
11.014,219ECD16-D974-452B-9D34-CB93A1C2087D,"Linoleum, 2.5 mm",91.012,"Entsorgung, Linoleum, 15% Bindemittel",2.9,m2,"15,800","15,100",728,45.6,45.2,34.9,10.3,0.473,19.3,19.3,9.01,10.3,0.0362,26.3,25.9,25.9,0,0.437,6.36,5.84,0.516,0.786,"Linoléum, 2,5 mm","Élimination, revêtement, linoléum, agent liant 15 %"
11.015,A94BDF7C-82AA-49BB-A7D8-BA6C9DE53D49,"Natursteinplatte geschliffen, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"41,900","40,200","1,720",138,136,136,0,2.22,19.8,19.7,19.7,0,0.0893,118,116,116,0,2.13,16.8,16.3,0.514,0,"Dalle en pierre naturelle rectifiée, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.01,C5248FB7-477A-414E-9767-D520A592AD8F,"Natursteinplatte geschliffen, Europa, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"40,700","39,000",1720,137,135,135,0,2.22,19.9,19.8,19.8,0,0.0893,117,115,115,0,2.13,16.6,16.1,0.514,0,"Dalle en pierre naturelle rectifiée, Europe, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.02,31E6D875-1CEC-4AB8-BA9F-4515F540EF64,"Natursteinplatte geschliffen, Schweiz, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"34,800","33,100",1720,123,121,121,0,2.22,19.2,19.1,19.1,0,0.0893,104,102,102,0,2.13,13.4,12.8,0.514,0,"Dalle en pierre naturelle rectifiée, Suisse, 15 mm","Élimination, tuiles en pierre naturelle"
11.015.03,8248313F-D90D-4DE8-B4A4-B9DBE3FD1D47,"Natursteinplatte geschliffen, Übersee, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"44,500","42,800",1720,142,140,140,0,2.22,19.9,19.8,19.8,0,0.0893,122,120,120,0,2.13,17.9,17.4,0.514,0,"Dalle en pierre naturelle rectifiée, d'outre-mer, 15 mm","Élimination, tuiles en pierre naturelle"
11.016,09C392C6-F1C7-421F-B4DA-536C97AB36C7,"Natursteinplatte geschnitten, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"32,000","30,200","1,720",101,98.9,98.9,0,2.22,13.5,13.4,13.4,0,0.0893,87.6,85.5,85.5,0,2.13,13.4,12.9,0.514,0,"Dalle en pierre naturelle coupée, 15 mm","Élimination, tuiles en pierre naturelle"
11.017,09098784-8F4C-4C60-BD8D-39EB2145D8C4,"Natursteinplatte poliert, 15 mm",91.154,"Entsorgung, Natursteinziegel",40.5,m2,"69,700","68,000",1720,169,167,167,0,2.22,25.2,25.1,25.1,0,0.0893,144,142,142,0,2.13,19.6,19.1,0.514,0,"Dalle en pierre naturelle polie, 15 mm","Élimination, tuiles en pierre naturelle"
11.018,E7E6539A-A99C-41CA-B367-9F23E95AB60B,"Parkett 2-Schicht werkversiegelt, 11 mm",91.013,"Entsorgung, Holzparkett, 2-Schicht",6.1,m2,"16,100","15,600",490,130,129,99,30.3,0.601,87.7,87.6,58.5,29.2,0.0376,42.3,41.7,40.5,1.18,0.563,7.8,7.47,0.337,2.69,"Parquet, 2 plis, vitrifié d'usine, 11 mm","Élimination, revêtement, parquet 2 plis"
11.019,3A16EE50-78D2-41C3-B04C-081938045128,"Parkett 3-Schicht werkversiegelt, 15 mm",91.014,"Entsorgung, Holzparkett, 3-Schicht",7.9,m2,"18,100","17,500",635,186,185,145,39.5,0.778,145,145,107,38.8,0.0487,40.3,39.6,38.9,0.681,0.729,8.09,7.65,0.437,3.54,"Parquet, 3 plis, vitrifié d'usine, 15 mm","Élimination, revêtement, parquet 3 plis"
11.020,3CBF6DF7-FB0E-43EC-B297-DFBA6B9E4283,"Parkett Mosaik werkversiegelt, 8 mm",91.015,"Entsorgung, Holzparkett Mosaik",5.6,m2,"9,020","8,670",352,113,113,88,24.7,0.531,90,89.9,65.2,24.7,0.0343,23.3,22.8,22.8,0,0.497,3.57,3.35,0.218,2.23,"Parquet type mosaïque, vitrifié d'usine, 8 mm","Élimination, revêtement, parquet mosaïque"
11.021,07714EA8-1659-4E92-BF5B-CE52120C7B4F,"PVC homogen, 2 mm",91.016,"Entsorgung, Kunststoffe, PVC",3.1,m2,"20,600","13,500","7,140",60.5,57,48.5,8.43,3.5,2.29,1.98,1.98,0,0.303,58.2,55,46.6,8.43,3.19,14.4,8.16,6.22,0,"PVC homogène, 2 mm","Élimination, plastique, PVC"
11.022,9C7A2743-77DD-4CE8-B1C7-A412157B907C,"Steinholz versiegelt, 16.5 mm",91.017,"Entsorgung, Steinholzboden",22,m2,"16,400","15,400",935,26.1,24.9,24.9,0,1.21,0.99,0.942,0.942,0,0.0485,25.1,24,24,0,1.16,12.9,12.7,0.279,0,"Xylolithe, vitrifié, 16.5 mm","Élimination, revêtement de sol de xylolithe"
11.023,C8140CBD-C5D3-40B0-9AEF-498C98AD7909,"Synthetische thermoplastische Beläge (TPO), 2 mm",91.018,"Entsorgung, synthetische thermoplastische Beläge (TPO)",3.4,m2,"20,000","9,510","10,400",47,45.8,33.4,12.4,0.668,3.22,3.19,3.19,0,0.0303,43.3,42.6,30.2,12.4,0.638,16,5.87,10.1,0,"Revêtements synthétiques, thermoplastiques (POT), 2 mm","Élimination, revêtements synthétiques, thermoplastiques (POT)"
11.024,92E45A3D-900C-4492-ADA8-61B2DD0019C8,Teppich Kunstfaser getuftet,91.019,"Entsorgung, Teppich Kunstfaser getuftet",2.1,m2,"21,100","14,700","6,470",50.6,50.2,38.9,11.3,0.413,0.6,0.582,0.582,0,0.0187,50,49.6,38.3,11.3,0.394,16.7,10.5,6.25,0,"Moquette en fibres synthétiques, tuftée","Élimination, moquette en fibres synthétiques, tuftée"
11.025,E5FD6450-C5AC-4847-BCCD-D0F029C154E6,Teppich Nadelfilz,91.020,"Entsorgung, Teppich Nadelfilz",1.3,m2,"12,700","8,700","4,010",34.9,34.6,24.2,10.4,0.255,0.615,0.604,0.604,0,0.0116,34.3,34,23.6,10.4,0.244,9.84,5.98,3.87,0,Moquette en feutre aiguilleté,"Élimination, moquette en feutre aiguilleté"
11.026,9C22D41F-BB8A-428D-A09A-853D819ABCDF,Teppich Naturfaser,91.021,"Entsorgung, Teppich Naturfaser",2.7,m2,"15,300","13,200","2,070",26.4,25.9,14.2,11.7,0.438,10.9,10.9,1.44,9.43,0.0241,15.5,15.1,12.8,2.26,0.414,5.08,3.22,1.85,1.01,Moquette en fibres naturelles,"Élimination, moquette en fibres naturelles"
11.027,3C9838E9-2A6B-46EF-B6B7-E310A1B0A6B8,"Terrazzo versiegelt, 40 mm",91.022,"Entsorgung, Terrazzo",95,m2,"28,100","24,100","4,040",44.8,39.6,39.6,0,5.21,4.23,4.02,4.02,0,0.21,40.5,35.6,35.6,0,5,17.3,16.1,1.21,0,"Terrazzo vitrifié, 40 mm","Élimination, terrazzo"
12.005,35881663-8dbf-472c-8690-957d157a54a2,"Aussentüre, Aluminium, Glaseinsatz",91.162,"Entsorgung, Aussentüre, Aluminium, Glaseinsatz",-,m2,"394,000","377,000","17,300",1030,1020,1020,0,5.83,118,117,117,0,0.49,911,906,906,0,5.34,216,201,14.8,0,"Portes extérieures aluminium, avec vitrage","Élimination, porte extérieure, aluminium, plaque de verre"
12.006,2c4d1c2a-496b-4d2f-8e9f-ce621e4a1afb,"Aussentüre, Aluminium, Paneelfüllung",91.163,"Entsorgung, Aussentüre, Aluminium, Paneelfüllung",-,m2,"385,000","374,000","10,500",980,979,979,0,0.818,143,142,142,0,0.0263,837,836,836,0,0.792,192,182,10,0,"Portes extérieures aluminium, avec panneau","Élimination, porte extérieure, aluminium, remplissage des panneaux"
12.008,ff27a77b-badc-4527-9373-29f79906804c,"Aussentüre, Holz",91.164,"Entsorgung, Gebäude, Aussentüre, Holz",-,m2,"125,000","116,000","9,270",548,544,336,207,4.31,283,283,102,181,0.14,265,261,234,26.3,4.17,62.2,54.6,7.64,15.5,Portes extérieures bois,"Élimination, bâtiment, porte extérieure, bois"
12.001,4C49FCC1-4EF1-41DC-8754-E19D12D113FA,"Aussentüre, Holz, aluminiumbeplankt",91.024,"Entsorgung, Gebäude, Aussentüre, Holz-Aluminium",-,m2,"231,000","222,000","9,270",834,830,622,207,4.31,329,329,147,181,0.14,505,501,475,26.3,4.17,116,108,7.64,15.5,"Portes extérieures bois, doublées alu ","Élimination, bâtiment, portes extérieures bois-aluminium"
12.002,1B535A14-092B-4B01-9882-459671D72379,"Aussentüre, Holz, Glaseinsatz",91.025,"Entsorgung, Gebäude, Aussentüre, Holz-Glas",-,m2,"161,000","148,000","12,100",606,599,424,175,6.63,247,247,93.2,153,0.321,359,352,331,21.2,6.31,85.7,76,9.7,13,"Portes extérieures bois, avec vitrage","Élimination, bâtiment, portes extérieures bois-verre"
12.007,70161147-1156-4b2d-b954-d6592929a8ef,"Innentüre, Aluminium, Glaseinsatz",91.165,"Entsorgung, Innentüre, Aluminium, Glaseinsatz",-,m2,"316,000","305,000","10,500",827,823,823,0,3.94,104,104,104,0,0.339,722,719,719,0,3.6,166,157,8.71,0,"Portes intérieures aluminium, avec vitrage","Élimination, porte intérieure, aluminium, vitrage"
12.009,bfa8d003-c41c-4c53-9875-5c924683a1d2,"Innentüre, Funktionstüre, Holz, Holzrahmen",91.166,"Entsorgung, Gebäude, Funktionstüre, Holz, Holzrahmen",-,m2,"87,800","79,300","8,530",470,465,247,218,5.05,280,280,88.8,191,0.181,190,185,158,27.5,4.87,44.3,37.4,6.86,17.3,"Porte intérieure, porte fonctionnelle, bois, cadre en bois","Élimination, bâtiment, porte fonctionnelle, bois, cadre en bois"
12.012,0be05dde-ba72-4acc-bf8d-278e526584d7,"Innentüre, Funktionstüre, Holz, Stahlzarge",91.167,"Entsorgung, Gebäude, Funktionstüre, Holz, Stahlzarge",-,m2,"181,000","173,000","7,920",589,584,420,164,4.52,232,232,94.1,138,0.173,357,352,326,26.3,4.35,96.8,90.4,6.46,13.7,"Porte intérieure, porte fonctionnelle, bois, huisserie en acier","Élimination, bâtiment, porte fonctionnelle, bois, cadre en acier"
12.004,A1868DC5-9456-4291-865A-499B33A5FCD1,"Innentüre, Zimmertüre, Holz, Glaseinsatz, Holzrahmen",91.034,"Entsorgung, Gebäude, Innentüre, Holz, Glaseinsatz, Holzrahmen",-,m2,"109,000","99,800",8890,455,450,308,142,5.51,201,200,73,127,0.279,255,249,234,14.9,5.24,59.7,52.8,6.92,11,"Porte intérieure, porte de chambre, bois, vitrage, cadre en bois","Élimination, bâtiment, portes intérieures bois-verre"
12.011,baf5dab7-6a2d-47f6-a64c-867e2227b969,"Innentüre, Zimmertüre, Holz, Glaseinsatz, Stahlzarge",91.168,"Entsorgung, Gebäude, Innentüre, Holz, Glaseinsatz, Stahlzarge",-,m2,"202,000","193,000","8,270",574,569,481,88.1,4.98,153,153,78.3,74.4,0.271,421,416,403,13.7,4.71,112,106,6.53,7.46,"Porte intérieure, porte de chambre, bois, vitrage, huisserie en acier","Élimination, bâtiment, porte intérieure, bois, vitrage, cadre en acier"
12.003,767D89CB-9927-4BDD-ACD3-FCC79C32B97E,"Innentüre, Zimmertüre, Holz, Holzrahmen",91.035,"Entsorgung, Gebäude, Innentüre, Holz, Holzrahmen",-,m2,"64,500","57,800","6,700",347,343,185,158,3.57,206,206,67.1,139,0.125,141,137,118,18.9,3.44,32.3,26.9,5.39,12.4,"Porte intérieure, porte de chambre, bois, cadre en bois","Élimination, bâtiment, portes intérieures bois, cadre en bois"
12.010,0ea0aaec-c7a6-42ab-97cb-d02848277eb6,"Innentüre, Zimmertüre, Holz, Stahlzarge",91.169,"Entsorgung, Gebäude, Innentüre, Holz, Stahlzarge",-,m2,"158,000","151,000","6,090",466,463,359,104,3.04,159,158,72.3,86.2,0.117,307,304,287,17.7,2.92,84.8,79.9,5,8.83,"Porte intérieure, porte de chambre, bois, huisserie en acier","Élimination, bâtiment, porte intérieure, bois, cadre en acier"
13.001,D145CC3E-3828-487D-8C94-C2CDC23BF922,Acrylnitril-Butadien-Styrol (ABS),91.155,"Entsorgung, Kunststoff-Rohre, ABS",1050,kg,"9,770","6,790",2980,30.4,29.6,21,8.58,0.76,0.437,0.416,0.416,0,0.0213,30,29.2,20.6,8.58,0.739,7.67,4.92,2.75,0,Acrylonitril-butadiène-styrène (ABS),"Élimination, tuyaux en plastique, ABS"
13.005,BF5ADE50-BDAD-419B-B7E5-9A3F7F6938A3,Gusseisen,91.143,"Entsorgung, Stahl",7850,kg,"5,670","5,660",11.1,5.76,5.73,5.73,0,0.0278,0.279,0.279,0.279,0,0.000582,5.48,5.45,5.45,0,0.0272,2.09,2.09,0.00693,0,Fer de fonte,"Élimination, acier"
13.002,0DB3712B-3B7E-44BB-B56C-A49DDED3D465,Polyethylen (PE),91.174,"Entsorgung, Kunststoffrohre, PE oder PP",960,kg,6020,3570,2450,23.8,23.5,11.7,11.9,0.223,0.544,0.53,0.53,0,0.0143,23.2,23,11.1,11.9,0.209,4.75,2.38,2.37,0,Polyéthylène (HDPE),"Élimination, tuyau plastique en PE ou PP"
13.003,92B2EFB8-9F95-47EC-963D-114CBE430246,Polypropylen (PP),91.174,"Entsorgung, Kunststoffrohre, PE oder PP",910,kg,"6,050","3,600",2450,23.2,22.9,11,11.9,0.223,0.428,0.413,0.413,0,0.0143,22.7,22.5,10.6,11.9,0.209,4.78,2.4,2.37,0,Polypropylène (PP),"Élimination, tuyau plastique en PE ou PP"
13.004,5A6449C2-62A0-4A42-BF6D-F1E33F5F9480,Polyvinylchlorid (PVC),91.156,"Entsorgung, Kunststoff-Rohre, PVC",1390,kg,"6,240","3,880",2370,20.2,19,12.9,6.02,1.2,0.646,0.543,0.543,0,0.103,19.5,18.4,12.4,6.02,1.1,4.49,2.38,2.1,0,Chlorure de polyvinyle (PVC),"Élimination, tuyau plastique en PVC"
14.002,07DD2F56-133A-4FBF-A39B-1D374248EB2A,"Anstrich, lösemittelverdünnbar, 2 Anstriche",91.023,"Entsorgung, Farbe, 2 Schichten",0.3,m2,"2,260","2,190",70.7,7.02,7.01,6.1,0.905,0.0174,0.452,0.451,0.451,0,0.000674,6.57,6.55,5.65,0.905,0.0167,0.975,0.919,0.0562,0,"Enduit, diluable au solvant, 2 couches","Élimination, peinture sur bois, 2 couches"
14.001,10ACA0B7-B75D-4F51-A3AB-976B923ACA8A,"Anstrich, wasserverdünnbar, 2 Anstriche",91.023,"Entsorgung, Farbe, 2 Schichten",0.3,m2,"1,220","1,150",70.7,4.31,4.29,3.39,0.905,0.0174,0.143,0.143,0.143,0,0.000674,4.17,4.15,3.25,0.905,0.0167,0.701,0.645,0.0562,0,"Enduit, diluable à l'eau, 2 couches","Élimination, peinture sur bois, 2 couches"
14.003,1165EF5A-E1A2-4C0D-9307-622DEE107999,"Bitumenemulsion, 1 Anstrich",91.157,"Entsorgung, Farbe, 1 Schicht",0.25,m2,428,369,59,1.87,1.85,0.722,1.13,0.0145,0.0173,0.0167,0.0167,0,0.000562,1.85,1.84,0.705,1.13,0.014,0.181,0.134,0.0468,0,"Émulsion de bitume, 1 couche","Élimination, peinture, 1 couche"
14.004,F45B12F5-FF80-528A-2C76-A6DABD38F684,"Emaillieren, Metall",-,keine,-,m2,"16,400","16,400",0,47.6,47.6,47.6,0,0,4.16,4.16,4.16,0,0,43.5,43.5,43.5,0,0,8.11,8.11,0,0,"Émaillage, métal",Aucune
14.005,68569EAE-A2FA-E096-D678-497AB362BCCF,"Pulverbeschichten, Aluminium",-,keine,-,m2,"6,260","6,260",0,17.2,17.2,17.2,0,0,0.599,0.599,0.599,0,0,16.6,16.6,16.6,0,0,3.64,3.64,0,0,"Revêtement pulvérisé, aluminium",Aucune 
14.006,E9266136-2E91-997B-5E48-CA88AB77279C,"Pulverbeschichten, Stahl",-,keine,-,m2,"6,760","6,760",0,21.8,21.8,21.8,0,0,0.721,0.721,0.721,0,0,21.1,21.1,21.1,0,0,4.38,4.38,0,0,"Revêtement pulvérisé, acier",Aucune 
14.007,3FDD883B-8EDA-4735-987C-5D7CF46F1004,"Verchromen, Stahl",-,keine,-,m2,"6,320","6,320",0,5.33,5.33,5.33,0,0,0.876,0.876,0.876,0,0,4.45,4.45,4.45,0,0,0.609,0.609,0,0,"Chromage, acier",Aucune 
14.008,AAF77F9A-FE78-41CD-BAD5-16DAA6238CC2,"Verzinken, Stahl",-,keine,-,m2,"29,500","29,500",0,28.2,28.2,28.2,0,0,2.65,2.65,2.65,0,0,25.5,25.5,25.5,0,0,6.09,6.09,0,0,"Zincage, acier",Aucune
15.001,78087965-417E-4763-B8B5-4A7910943363,"Plexiglas (PMMA, Acrylglas)",91.158,"Entsorgung, Kunststoffe aus reinen Kohlenwasserstoffen",1180,kg,"14,800","11,700","3,090",40.5,40.3,32.7,7.6,0.224,0.385,0.371,0.371,0,0.0137,40.2,40,32.4,7.6,0.21,11.6,8.68,2.92,0,"Plexiglas (PMMA, verre acrylique)","Élimination, matières plastiques d'hydrocarbures purs"
15.002,A5671823-5D7E-A4B1-2A9F-C32E6CA3BCB9,Polyamid (PA) glasfaserverstärkt,91.159,"Entsorgung, Kunststoffe, stickstoffhaltig",1360,kg,"15,200","12,300",2910,41.3,40.6,36.6,3.96,0.707,0.999,0.979,0.979,0,0.0198,40.3,39.6,35.6,3.96,0.687,11.5,8.89,2.62,0,Polyamide (PA) renforcé par des fibres de verre ,"Élimination, matières plastiques, contenant de l'azote"
15.003,464C8985-D30C-40EC-8B26-7E107BCF7F1A,Polycarbonat (PC),91.158,"Entsorgung, Kunststoffe aus reinen Kohlenwasserstoffen",1200,kg,"15,900","12,800","3,090",32.2,32,26,6,0.224,0.426,0.412,0.412,0,0.0137,31.8,31.6,25.6,6,0.21,11.4,8.49,2.92,0,Polycarbonate (PC),"Élimination, matières plastiques d'hydrocarbures purs"
15.004,993A7227-F17D-4BFA-8B37-C62C13DC42F5,Polyester (UP) glasfaserverstärkt,91.158,"Entsorgung, Kunststoffe aus reinen Kohlenwasserstoffen",1500,kg,"13,800","10,700","3,090",32.9,32.6,28.9,3.76,0.224,1.51,1.5,1.5,0,0.0137,31.3,31.1,27.4,3.76,0.21,9.84,6.92,2.92,0,Polyester (UP) renforcé par des fibres de verre,"Élimination, matières plastiques d'hydrocarbures purs"
15.005,CBDADEEB-3B93-32E4-6504-08EF289B6D9B,Polystyrol (PS),91.160,"Entsorgung, Polystyrol",1050,kg,"8,170","4,880","3,280",24.7,24.5,13.7,10.8,0.222,0.111,0.0971,0.0971,0,0.0135,24.6,24.4,13.6,10.8,0.208,6.72,3.64,3.08,0,Polystyrène (PS),"Élimination, polystyrène"
21.001,3C36CA50-3B4E-44CA-8240-EB4B75A84B68,Abfalltrennsystem,91.123,"Entsorgung, Abfalltrennsystem",-,Stk.,"35,300","26,600","8,760",130,129,126,3.62,0.926,16.9,16.9,16.9,0,0.0531,113,112,109,3.62,0.873,24.2,16.1,8.13,0,Système de tri des déchets,"Élimination, système de tri des déchets"
21.002,FC7C4727-B6B9-45A9-9AB9-53EE5C039FB2,"Arbeitsplatte Chromstahl, high-end",91.161,"Entsorgung, Arbeitsplatte Chromstahl, High-End",-,m2,"837,000","836,000",708,1710,1710,1710,0,1.78,452,452,452,0,0.0372,1260,1260,1260,0,1.74,332,332,0.444,0,"Plan de travail en acier chromé, haut de gamme","Élimination, plan de travail acier chromé, haut de gamme"
21.003,59550658-97D9-44D0-A19E-69C1434953F0,"Arbeitsplatte Chromstahl, Standard",91.124,"Entsorgung, Arbeitsplatte Chromstahl, Standard",-,m2,"137,000","136,000","1,420",314,312,258,54.3,1.55,89.2,89.1,45.5,43.7,0.0827,224,223,212,10.6,1.47,56.8,55.7,1.05,5.09,"Plan de travail en acier chromé, standard","Élimination, plan de travail en acier chromé, standard"
21.004,BA8B90B0-9DF2-4B24-9C2E-2771662E958F,Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis),91.125,"Entsorgung, Arbeitsplatte Kompositwerkstoff (auf Aluminiumhydroxidbasis)",-,m2,"137,000","116,000","20,800",361,356,303,53.4,4.73,6.37,6.13,6.13,0,0.237,355,350,297,53.4,4.49,95.5,76.2,19.2,0,Plan de travail en matériau composite (base: hydroxyde d'aluminium),"Élimination, plan de travail en matériau composite (base: hydroxyde d'aluminium)"
21.005,77DCCEBD-760E-4534-9BF9-975E037EB3A0,Arbeitsplatte kunstharzbeschichtet,91.126,"Entsorgung, Arbeitsplatte kunstharzbeschichtet",-,m2,"34,200","32,700","1,550",250,249,124,125,1.33,148,148,49,99,0.0796,102,101,74.9,25.8,1.25,20.2,19,1.2,11.6,Plan de travail en résine synthétique,"Élimination, plan de travail en résine synthétique"
21.006,FF8F7027-E9C1-4AD4-9E47-7DDB0F44CCEE,Arbeitsplatte Massivholz,91.127,"Entsorgung, Arbeitsplatte Massivholz",-,m2,"27,500","26,000","1,480",396,394,256,138,2.23,336,335,206,129,0.144,60.7,58.6,49.8,8.81,2.09,12.6,11.7,0.915,6.36,Plan de travail en bois massif,"Élimination, plan de travail en bois massif"
21.007,F6E3D922-9AB9-43AF-8913-DAEEA4FBE722,Arbeitsplatte Naturstein,91.136,"Entsorgung, Baumaterialien, mineralisch, unspezifisch",-,m2,"159,000","155,000","3,510",429,425,425,0,4.52,73.2,73,73,0,0.182,356,352,352,0,4.34,41.1,40.1,1.05,0,Plan de travail en pierre naturelle,"Élimination, bâtiment, brique en terre cuite, élimination"
