DATE,Hour,Hour2,Month,Day,tintH_set,tintC_set,People,Ve,I_int,w_int,Ealf_nove,Epro,Edata,Qcdata,Qcrefri,Mww,Mw
29/3/2010 7:59,9.00,2097,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 8:59,10.00,2098,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 9:59,11.00,2099,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 10:59,12.00,2100,3,2,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 11:59,13.00,2101,3,2,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 12:59,14.00,2102,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 13:59,15.00,2103,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 14:59,16.00,2104,3,2,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 15:59,17.00,2105,3,2,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 16:59,18.00,2106,3,2,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 17:59,19.00,2107,3,2,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 18:59,20.00,2108,3,2,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
29/3/2010 19:59,21.00,2109,3,2,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 20:59,22.00,2110,3,2,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 21:59,23.00,2111,3,2,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
29/3/2010 22:59,24.00,2112,3,2,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
29/3/2010 23:59,1.00,2113,3,2,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 0:59,2.00,2114,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 1:59,3.00,2115,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 2:59,4.00,2116,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 3:59,5.00,2117,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 4:59,6.00,2118,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 5:59,7.00,2119,3,3,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 6:59,8.00,2120,3,3,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 7:59,9.00,2121,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 8:59,10.00,2122,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 9:59,11.00,2123,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 10:59,12.00,2124,3,3,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 11:59,13.00,2125,3,3,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 12:59,14.00,2126,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 13:59,15.00,2127,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 14:59,16.00,2128,3,3,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 15:59,17.00,2129,3,3,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 16:59,18.00,2130,3,3,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 17:59,19.00,2131,3,3,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 18:59,20.00,2132,3,3,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
30/3/2010 19:59,21.00,2133,3,3,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 20:59,22.00,2134,3,3,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 21:59,23.00,2135,3,3,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
30/3/2010 22:59,24.00,2136,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
30/3/2010 23:59,1.00,2137,3,3,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 0:59,2.00,2138,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 1:59,3.00,2139,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 2:59,4.00,2140,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 3:59,5.00,2141,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 4:59,6.00,2142,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 5:59,7.00,2143,3,4,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 6:59,8.00,2144,3,4,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 7:59,9.00,2145,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 8:59,10.00,2146,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 9:59,11.00,2147,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 10:59,12.00,2148,3,4,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 11:59,13.00,2149,3,4,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 12:59,14.00,2150,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 13:59,15.00,2151,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 14:59,16.00,2152,3,4,22,22,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 15:59,17.00,2153,3,4,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 16:59,18.00,2154,3,4,22,22,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 17:59,19.00,2155,3,4,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 18:59,20.00,2156,3,4,-22,44,0.000,0,0,0,1.66,0.0,0.0,0.0,0.0,0,0
31/3/2010 19:59,21.00,2157,3,4,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 20:59,22.00,2158,3,4,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 21:59,23.00,2159,3,4,-22,44,0.000,0,0,0,0.83,0.0,0.0,0.0,0.0,0,0
31/3/2010 22:59,24.00,2160,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
31/3/2010 23:59,1.00,2161,3,4,-22,44,0.000,0,0,0,0.17,0.0,0.0,0.0,0.0,0,0
1/4/2010 0:59,2.00,2162,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 1:59,3.00,2163,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 2:59,4.00,2164,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 3:59,5.00,2165,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 4:59,6.00,2166,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 5:59,7.00,2167,4,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 6:59,8.00,2168,4,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 7:59,9.00,2169,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 8:59,10.00,2170,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 9:59,11.00,2171,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 10:59,12.00,2172,4,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 11:59,13.00,2173,4,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 12:59,14.00,2174,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 13:59,15.00,2175,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 14:59,16.00,2176,4,5,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 15:59,17.00,2177,4,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 16:59,18.00,2178,4,5,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 17:59,19.00,2179,4,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 18:59,20.00,2180,4,5,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
1/4/2010 19:59,21.00,2181,4,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 20:59,22.00,2182,4,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 21:59,23.00,2183,4,5,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
1/4/2010 22:59,24.00,2184,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
1/4/2010 23:59,1.00,2185,4,5,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 0:59,2.00,2186,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 1:59,3.00,2187,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 2:59,4.00,2188,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 3:59,5.00,2189,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 4:59,6.00,2190,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 5:59,7.00,2191,4,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 6:59,8.00,2192,4,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 7:59,9.00,2193,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 8:59,10.00,2194,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 9:59,11.00,2195,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 10:59,12.00,2196,4,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 11:59,13.00,2197,4,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 12:59,14.00,2198,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 13:59,15.00,2199,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 14:59,16.00,2200,4,6,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 15:59,17.00,2201,4,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 16:59,18.00,2202,4,6,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 17:59,19.00,2203,4,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 18:59,20.00,2204,4,6,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
2/4/2010 19:59,21.00,2205,4,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 20:59,22.00,2206,4,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 21:59,23.00,2207,4,6,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
2/4/2010 22:59,24.00,2208,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
2/4/2010 23:59,1.00,2209,4,6,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 0:59,2.00,2210,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 1:59,3.00,2211,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 2:59,4.00,2212,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 3:59,5.00,2213,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 4:59,6.00,2214,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 5:59,7.00,2215,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 6:59,8.00,2216,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 7:59,9.00,2217,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 8:59,10.00,2218,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 9:59,11.00,2219,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 10:59,12.00,2220,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 11:59,13.00,2221,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 12:59,14.00,2222,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 13:59,15.00,2223,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 14:59,16.00,2224,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 15:59,17.00,2225,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 16:59,18.00,2226,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 17:59,19.00,2227,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 18:59,20.00,2228,4,7,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
3/4/2010 19:59,21.00,2229,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 20:59,22.00,2230,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 21:59,23.00,2231,4,7,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
3/4/2010 22:59,24.00,2232,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
3/4/2010 23:59,1.00,2233,4,7,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 0:59,2.00,2234,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 1:59,3.00,2235,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 2:59,4.00,2236,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 3:59,5.00,2237,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 4:59,6.00,2238,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 5:59,7.00,2239,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 6:59,8.00,2240,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 7:59,9.00,2241,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 8:59,10.00,2242,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 9:59,11.00,2243,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 10:59,12.00,2244,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 11:59,13.00,2245,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 12:59,14.00,2246,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 13:59,15.00,2247,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 14:59,16.00,2248,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 15:59,17.00,2249,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 16:59,18.00,2250,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 17:59,19.00,2251,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 18:59,20.00,2252,4,1,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
4/4/2010 19:59,21.00,2253,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 20:59,22.00,2254,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 21:59,23.00,2255,4,1,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
4/4/2010 22:59,24.00,2256,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
4/4/2010 23:59,1.00,2257,4,1,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 0:59,2.00,2258,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 1:59,3.00,2259,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 2:59,4.00,2260,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 3:59,5.00,2261,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 4:59,6.00,2262,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 5:59,7.00,2263,4,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 6:59,8.00,2264,4,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 7:59,9.00,2265,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 8:59,10.00,2266,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 9:59,11.00,2267,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 10:59,12.00,2268,4,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 11:59,13.00,2269,4,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 12:59,14.00,2270,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 13:59,15.00,2271,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 14:59,16.00,2272,4,2,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 15:59,17.00,2273,4,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 16:59,18.00,2274,4,2,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 17:59,19.00,2275,4,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 18:59,20.00,2276,4,2,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
5/4/2010 19:59,21.00,2277,4,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 20:59,22.00,2278,4,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 21:59,23.00,2279,4,2,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
5/4/2010 22:59,24.00,2280,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
5/4/2010 23:59,1.00,2281,4,2,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 0:59,2.00,2282,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 1:59,3.00,2283,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 2:59,4.00,2284,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 3:59,5.00,2285,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 4:59,6.00,2286,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 5:59,7.00,2287,4,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 6:59,8.00,2288,4,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 7:59,9.00,2289,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 8:59,10.00,2290,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 9:59,11.00,2291,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 10:59,12.00,2292,4,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 11:59,13.00,2293,4,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 12:59,14.00,2294,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 13:59,15.00,2295,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 14:59,16.00,2296,4,3,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 15:59,17.00,2297,4,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 16:59,18.00,2298,4,3,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 17:59,19.00,2299,4,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 18:59,20.00,2300,4,3,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
6/4/2010 19:59,21.00,2301,4,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 20:59,22.00,2302,4,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 21:59,23.00,2303,4,3,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
6/4/2010 22:59,24.00,2304,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
6/4/2010 23:59,1.00,2305,4,3,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 0:59,2.00,2306,4,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 1:59,3.00,2307,4,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 2:59,4.00,2308,4,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 3:59,5.00,2309,4,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 4:59,6.00,2310,4,4,-22,44,0.000,0,0,0,0.13,0.0,0.0,0.0,0.0,0,0
7/4/2010 5:59,7.00,2311,4,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 6:59,8.00,2312,4,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 7:59,9.00,2313,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 8:59,10.00,2314,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 9:59,11.00,2315,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 10:59,12.00,2316,4,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 11:59,13.00,2317,4,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 12:59,14.00,2318,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 13:59,15.00,2319,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 14:59,16.00,2320,4,4,22,22,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
7/4/2010 15:59,17.00,2321,4,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 16:59,18.00,2322,4,4,22,22,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 17:59,19.00,2323,4,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 18:59,20.00,2324,4,4,-22,44,0.000,0,0,0,1.33,0.0,0.0,0.0,0.0,0,0
7/4/2010 19:59,21.00,2325,4,4,-22,44,0.000,0,0,0,0.66,0.0,0.0,0.0,0.0,0,0
